12.08:23.15.04ERROR	ru.sfedu.mydiplom.dao.CsvAPI:156 - 
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812592;7000000.0;0;20;10.0;1481227812592;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106013;7000000.0;0;20;10.0;1481228106013;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339834;7000000.0;0;20;10.0;1481228339834;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651755;35000.0;0;20;10.0;1481278651755;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651849;105000.0;0;20;10.0;1481278651849;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651897;140000.0;0;20;10.0;1481278651897;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651947;175000.0;0;20;10.0;1481278651947;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651997;210000.0;0;20;10.0;1481278651997;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278652049;245000.0;0;20;10.0;1481278652049;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278652102;280000.0;0;20;10.0;1481278652102;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278652157;315000.0;0;20;10.0;1481278652157;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651802;7000000.0;0;20;10.0;1481278651802;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677481;35000.0;0;20;10.0;1481278677481;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677594;105000.0;0;20;10.0;1481278677594;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677652;140000.0;0;20;10.0;1481278677652;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677711;175000.0;0;20;10.0;1481278677711;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677772;210000.0;0;20;10.0;1481278677772;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677831;245000.0;0;20;10.0;1481278677831;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677891;280000.0;0;20;10.0;1481278677891;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677956;315000.0;0;20;10.0;1481278677956;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677537;7000000.0;0;20;10.0;1481278677537;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289572;35000.0;0;20;10.0;1481560289572;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289703;105000.0;0;20;10.0;1481560289703;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289770;140000.0;0;20;10.0;1481560289770;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289849;175000.0;0;20;10.0;1481560289849;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289919;210000.0;0;20;10.0;1481560289919;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289990;245000.0;0;20;10.0;1481560289990;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560290062;280000.0;0;20;10.0;1481560290062;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560290133;315000.0;0;20;10.0;1481560290133;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289636;7000000.0;0;20;10.0;1481560289636;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910487;35000.0;0;20;10.0;1481560910487;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910640;105000.0;0;20;10.0;1481560910640;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910719;140000.0;0;20;10.0;1481560910719;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910799;175000.0;0;20;10.0;1481560910799;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910880;210000.0;0;20;10.0;1481560910880;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910962;245000.0;0;20;10.0;1481560910962;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560911046;280000.0;0;20;10.0;1481560911046;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560911131;315000.0;0;20;10.0;1481560911131;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910563;7000000.0;0;20;10.0;1481560910563;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921219;35000.0;0;20;10.0;1481560921219;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921395;105000.0;0;20;10.0;1481560921395;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921484;140000.0;0;20;10.0;1481560921484;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921573;175000.0;0;20;10.0;1481560921573;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921664;210000.0;0;20;10.0;1481560921664;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921756;245000.0;0;20;10.0;1481560921756;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921850;280000.0;0;20;10.0;1481560921850;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921945;315000.0;0;20;10.0;1481560921945;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921307;7000000.0;0;20;10.0;1481560921307;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862423;35000.0;0;20;10.0;1481563862423;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862622;105000.0;0;20;10.0;1481563862622;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862722;140000.0;0;20;10.0;1481563862722;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862822;175000.0;0;20;10.0;1481563862822;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862925;210000.0;0;20;10.0;1481563862925;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563863027;245000.0;0;20;10.0;1481563863027;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563863136;280000.0;0;20;10.0;1481563863136;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563863241;315000.0;0;20;10.0;1481563863241;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862522;7000000.0;0;20;10.0;1481563862522;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563900782;35000.0;0;20;10.0;1481563900782;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563900999;105000.0;0;20;10.0;1481563900999;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901109;140000.0;0;20;10.0;1481563901109;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901221;175000.0;0;20;10.0;1481563901221;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901333;210000.0;0;20;10.0;1481563901333;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901444;245000.0;0;20;10.0;1481563901445;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901558;280000.0;0;20;10.0;1481563901558;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901674;315000.0;0;20;10.0;1481563901674;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563900890;7000000.0;0;20;10.0;1481563900890;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563921784;35000.0;0;20;10.0;1481563921784;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922020;105000.0;0;20;10.0;1481563922020;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922139;140000.0;0;20;10.0;1481563922139;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922259;175000.0;0;20;10.0;1481563922259;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922380;210000.0;0;20;10.0;1481563922380;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922503;245000.0;0;20;10.0;1481563922503;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922628;280000.0;0;20;10.0;1481563922628;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922752;315000.0;0;20;10.0;1481563922752;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563921902;7000000.0;0;20;10.0;1481563921902;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938418;35000.0;0;20;10.0;1481563938418;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938675;105000.0;0;20;10.0;1481563938675;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938805;140000.0;0;20;10.0;1481563938805;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938938;175000.0;0;20;10.0;1481563938938;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563939069;210000.0;0;20;10.0;1481563939070;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563939203;245000.0;0;20;10.0;1481563939203;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563939343;280000.0;0;20;10.0;1481563939343;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563939480;315000.0;0;20;10.0;1481563939480;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938547;7000000.0;0;20;10.0;1481563938547;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563956770;0.0;0;20;10.0;1481563956770;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563956910;35000.0;0;20;10.0;1481563956910;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563957049;70000.0;0;20;10.0;1481563957049;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563957189;105000.0;0;20;10.0;1481563957189;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563957330;140000.0;0;20;10.0;1481563957330;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563957472;175000.0;0;20;10.0;1481563957472;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563957619;210000.0;0;20;10.0;1481563957619;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563957765;245000.0;0;20;10.0;1481563957765;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563957910;280000.0;0;20;10.0;1481563957910;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563958052;315000.0;0;20;10.0;1481563958052;0;0
12.13:09.26.20DEBUG	ru.sfedu.mydiplom.MyDiplomClient:9 - <Your constructor name>[0]: starting application.........
12.13:09.26.20 INFO	ru.sfedu.mydiplom.MyDiplomClient:14 - Launching the application...
12.13:09.26.20 INFO	ru.sfedu.mydiplom.MyDiplomClient:15 - Operating System: Linux 4.4.0-53-generic
12.13:09.26.20 INFO	ru.sfedu.mydiplom.MyDiplomClient:19 - JRE: 1.8.0_102
12.13:09.26.20 INFO	ru.sfedu.mydiplom.MyDiplomClient:20 - Java Launched From: /usr/local/java/jdk1.8.0_102/jre
12.13:09.26.20 INFO	ru.sfedu.mydiplom.MyDiplomClient:21 - Class Path: /home/seyran/NetBeansProjects/MyDiplom/target/classes:/home/seyran/.m2/repository/log4j/log4j/1.2.17/log4j-1.2.17.jar:/home/seyran/.m2/repository/com/opencsv/opencsv/3.8/opencsv-3.8.jar:/home/seyran/.m2/repository/org/apache/commons/commons-lang3/3.4/commons-lang3-3.4.jar:/home/seyran/.m2/repository/commons-beanutils/commons-beanutils/1.9.2/commons-beanutils-1.9.2.jar:/home/seyran/.m2/repository/commons-logging/commons-logging/1.1.1/commons-logging-1.1.1.jar:/home/seyran/.m2/repository/commons-collections/commons-collections/3.2.1/commons-collections-3.2.1.jar:/home/seyran/.m2/repository/org/simpleframework/simple-xml/2.7.1/simple-xml-2.7.1.jar:/home/seyran/.m2/repository/stax/stax-api/1.0.1/stax-api-1.0.1.jar:/home/seyran/.m2/repository/stax/stax/1.2.0/stax-1.2.0.jar:/home/seyran/.m2/repository/xpp3/xpp3/1.1.3.3/xpp3-1.1.3.3.jar
12.13:09.26.20 INFO	ru.sfedu.mydiplom.MyDiplomClient:22 - Library Path: /usr/local/java/jdk1.8.0_102/jre/lib/amd64:/usr/local/java/jdk1.8.0_102/jre/lib/i386::/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib
12.13:09.26.20 INFO	ru.sfedu.mydiplom.MyDiplomClient:23 - User Home Directory: /home/seyran
12.13:09.26.20 INFO	ru.sfedu.mydiplom.MyDiplomClient:24 - User Working Directory: /home/seyran/NetBeansProjects/MyDiplom
12.13:09.26.20 INFO	ru.sfedu.mydiplom.MyDiplomClient:25 - Test INFO logging.
12.18:16.06.13TRACE	ru.sfedu.mydiplom.dao.CsvAPI:164 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:164 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:164 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:164 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:164 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:164 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:164 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:42 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:164 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:158 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:164 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:187 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:164 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:129 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:164 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:71 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:164 - Record not found
12.18:16.06.14TRACE	ru.sfedu.mydiplom.dao.CsvAPI:100 - Record not found
12.18:16.06.14 INFO	ru.sfedu.mydiplom.dao.CsvAPI:137 - Record not found sum : 0.0
12.18:16.06.14 INFO	ru.sfedu.mydiplom.dao.CsvAPI:137 - Record not found sum : 0.0
12.18:16.06.14 INFO	ru.sfedu.mydiplom.dao.CsvAPI:137 - Record not found sumOf : 0.0
12.18:16.06.14 INFO	ru.sfedu.mydiplom.dao.CsvAPI:137 - Record not found dateOfBirth : 0
12.18:16.06.14 INFO	ru.sfedu.mydiplom.dao.CsvAPI:137 - Record not found status : 0
12.18:16.06.14 INFO	ru.sfedu.mydiplom.dao.CsvAPI:137 - Record not found credit : 0
12.18:16.06.23TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1482066374535;35000.0;0;20;10.0;1482066374535;0;0
12.18:16.06.23TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1482066374529;0.0;0;20;10.0;1482066374529;0;0
12.18:16.06.23TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1482066374535;35000.0;0;20;10.0;1482066374535;0;0
12.18:16.06.23TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1482066374539;70000.0;0;20;10.0;1482066374539;0;0
12.18:16.06.23TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1482066374543;105000.0;0;20;10.0;1482066374543;0;0
12.18:16.06.23TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1482066374549;140000.0;0;20;10.0;1482066374549;0;0
12.18:16.06.23TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1482066374557;175000.0;0;20;10.0;1482066374557;0;0
12.18:16.06.23TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1482066374568;210000.0;0;20;10.0;1482066374568;0;0
12.18:16.06.23TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1482066374582;245000.0;0;20;10.0;1482066374582;0;0
12.18:16.06.23TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1482066374593;280000.0;0;20;10.0;1482066374593;0;0
12.18:16.06.23TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1482066374606;315000.0;0;20;10.0;1482066374606;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066374535;35000.0;0;20;10.0;1482066374535;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066383969;35000.0;0;20;10.0;1482066383969;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066374535;35000.0;0;20;10.0;1482066374535;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066374543;105000.0;0;20;10.0;1482066374543;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066374549;140000.0;0;20;10.0;1482066374549;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066374557;175000.0;0;20;10.0;1482066374557;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066374568;210000.0;0;20;10.0;1482066374568;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066374582;245000.0;0;20;10.0;1482066374582;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066374593;280000.0;0;20;10.0;1482066374593;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066374606;315000.0;0;20;10.0;1482066374606;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066374539;7000000.0;0;20;10.0;1482066374539;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066383956;0.0;0;20;10.0;1482066383956;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066383969;35000.0;0;20;10.0;1482066383969;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066383983;70000.0;0;20;10.0;1482066383983;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066383998;105000.0;0;20;10.0;1482066383998;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066384014;140000.0;0;20;10.0;1482066384014;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066384034;175000.0;0;20;10.0;1482066384034;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066384053;210000.0;0;20;10.0;1482066384053;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066384072;245000.0;0;20;10.0;1482066384072;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066384093;280000.0;0;20;10.0;1482066384093;0;0
12.18:17.05.39TRACE	ru.sfedu.mydiplom.Main:28 - 1482066384115;315000.0;0;20;10.0;1482066384115;0;0
12.18:17.44.26DEBUG	ru.sfedu.mydiplom.Main:12 - <Your constructor name>[0]: starting application.........
12.18:17.44.26 INFO	ru.sfedu.mydiplom.Main:17 - Launching the application...
12.18:17.44.26 INFO	ru.sfedu.mydiplom.Main:18 - Operating System: Linux 4.4.0-53-generic
12.18:17.44.26 INFO	ru.sfedu.mydiplom.Main:22 - JRE: 1.8.0_102
12.18:17.44.26 INFO	ru.sfedu.mydiplom.Main:23 - Java Launched From: /usr/local/java/jdk1.8.0_102/jre
12.18:17.44.26 INFO	ru.sfedu.mydiplom.Main:24 - Class Path: /home/seyran/NetBeansProjects/MyDiplom/target/classes:/home/seyran/.m2/repository/log4j/log4j/1.2.17/log4j-1.2.17.jar:/home/seyran/.m2/repository/com/opencsv/opencsv/3.8/opencsv-3.8.jar:/home/seyran/.m2/repository/org/apache/commons/commons-lang3/3.4/commons-lang3-3.4.jar:/home/seyran/.m2/repository/commons-beanutils/commons-beanutils/1.9.2/commons-beanutils-1.9.2.jar:/home/seyran/.m2/repository/commons-logging/commons-logging/1.1.1/commons-logging-1.1.1.jar:/home/seyran/.m2/repository/commons-collections/commons-collections/3.2.1/commons-collections-3.2.1.jar:/home/seyran/.m2/repository/org/simpleframework/simple-xml/2.7.1/simple-xml-2.7.1.jar:/home/seyran/.m2/repository/stax/stax-api/1.0.1/stax-api-1.0.1.jar:/home/seyran/.m2/repository/stax/stax/1.2.0/stax-1.2.0.jar:/home/seyran/.m2/repository/xpp3/xpp3/1.1.3.3/xpp3-1.1.3.3.jar
12.18:17.44.26 INFO	ru.sfedu.mydiplom.Main:25 - Library Path: /usr/local/java/jdk1.8.0_102/jre/lib/amd64:/usr/local/java/jdk1.8.0_102/jre/lib/i386::/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib
12.18:17.44.26 INFO	ru.sfedu.mydiplom.Main:26 - User Home Directory: /home/seyran
12.18:17.44.26 INFO	ru.sfedu.mydiplom.Main:27 - User Working Directory: /home/seyran/NetBeansProjects/MyDiplom
12.18:17.44.26 INFO	ru.sfedu.mydiplom.Main:28 - Test INFO logging.
12.18:17.44.45DEBUG	ru.sfedu.mydiplom.Main:12 - <Your constructor name>[0]: starting application.........
12.18:17.44.45 INFO	ru.sfedu.mydiplom.Main:17 - Launching the application...
12.18:17.44.45 INFO	ru.sfedu.mydiplom.Main:18 - Operating System: Linux 4.4.0-53-generic
12.18:17.44.45 INFO	ru.sfedu.mydiplom.Main:22 - JRE: 1.8.0_102
12.18:17.44.45 INFO	ru.sfedu.mydiplom.Main:23 - Java Launched From: /usr/local/java/jdk1.8.0_102/jre
12.18:17.44.45 INFO	ru.sfedu.mydiplom.Main:24 - Class Path: /home/seyran/NetBeansProjects/MyDiplom/target/classes:/home/seyran/.m2/repository/log4j/log4j/1.2.17/log4j-1.2.17.jar:/home/seyran/.m2/repository/com/opencsv/opencsv/3.8/opencsv-3.8.jar:/home/seyran/.m2/repository/org/apache/commons/commons-lang3/3.4/commons-lang3-3.4.jar:/home/seyran/.m2/repository/commons-beanutils/commons-beanutils/1.9.2/commons-beanutils-1.9.2.jar:/home/seyran/.m2/repository/commons-logging/commons-logging/1.1.1/commons-logging-1.1.1.jar:/home/seyran/.m2/repository/commons-collections/commons-collections/3.2.1/commons-collections-3.2.1.jar:/home/seyran/.m2/repository/org/simpleframework/simple-xml/2.7.1/simple-xml-2.7.1.jar:/home/seyran/.m2/repository/stax/stax-api/1.0.1/stax-api-1.0.1.jar:/home/seyran/.m2/repository/stax/stax/1.2.0/stax-1.2.0.jar:/home/seyran/.m2/repository/xpp3/xpp3/1.1.3.3/xpp3-1.1.3.3.jar
12.18:17.44.45 INFO	ru.sfedu.mydiplom.Main:25 - Library Path: /usr/local/java/jdk1.8.0_102/jre/lib/amd64:/usr/local/java/jdk1.8.0_102/jre/lib/i386::/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib
12.18:17.44.45 INFO	ru.sfedu.mydiplom.Main:26 - User Home Directory: /home/seyran
12.18:17.44.45 INFO	ru.sfedu.mydiplom.Main:27 - User Working Directory: /home/seyran/NetBeansProjects/MyDiplom
12.18:17.44.45 INFO	ru.sfedu.mydiplom.Main:28 - Test INFO logging.
12.18:17.45.38DEBUG	ru.sfedu.mydiplom.Main:12 - <Your constructor name>[0]: starting application.........
12.18:17.45.38 INFO	ru.sfedu.mydiplom.Main:17 - Launching the application...
12.18:17.45.38 INFO	ru.sfedu.mydiplom.Main:18 - Operating System: Linux 4.4.0-53-generic
12.18:17.45.38 INFO	ru.sfedu.mydiplom.Main:22 - JRE: 1.8.0_102
12.18:17.45.38 INFO	ru.sfedu.mydiplom.Main:23 - Java Launched From: /usr/local/java/jdk1.8.0_102/jre
12.18:17.45.38 INFO	ru.sfedu.mydiplom.Main:24 - Class Path: /home/seyran/NetBeansProjects/MyDiplom/target/classes:/home/seyran/.m2/repository/log4j/log4j/1.2.17/log4j-1.2.17.jar:/home/seyran/.m2/repository/com/opencsv/opencsv/3.8/opencsv-3.8.jar:/home/seyran/.m2/repository/org/apache/commons/commons-lang3/3.4/commons-lang3-3.4.jar:/home/seyran/.m2/repository/commons-beanutils/commons-beanutils/1.9.2/commons-beanutils-1.9.2.jar:/home/seyran/.m2/repository/commons-logging/commons-logging/1.1.1/commons-logging-1.1.1.jar:/home/seyran/.m2/repository/commons-collections/commons-collections/3.2.1/commons-collections-3.2.1.jar:/home/seyran/.m2/repository/org/simpleframework/simple-xml/2.7.1/simple-xml-2.7.1.jar:/home/seyran/.m2/repository/stax/stax-api/1.0.1/stax-api-1.0.1.jar:/home/seyran/.m2/repository/stax/stax/1.2.0/stax-1.2.0.jar:/home/seyran/.m2/repository/xpp3/xpp3/1.1.3.3/xpp3-1.1.3.3.jar
